specimen_id,Input resistance Log[(MOhm)],Tau Log[(ms)],Baseline voltage (mV),Sag,Rheo-AP Threshold (mV),Rheo-AP Peak (mV),Rheo-AP Upstroke (mV/ms),Rheo-AP width Log[(ms)],Rheo-AP Fast Trough (mV),Mean AP Threshold (mV),Mean AP Peak (mV),Mean AP Upstroke (mV/ms),Mean AP Width Log[(ms)],Mean AP Fast Trough (mV),Avg Firing Rate (Hz),Latency (s),dandiset label,species,specimen_id.1,brain_region,species_meta,contributor,umap X,umap Y,GMM cluster label,supervised umap X,supervised umap Y,norm umap X,norm umap Y,View Dandiset,File Download,View File Metadata,ID,Umap X,Umap Y,label,foldername
000020/sub-761832064/sub-761832064_ses-764922632_icephys.nwb,2.455082897854617,1.350613892991973,-64.3493042,0.116787843,-35.13750076,27.34375191,221.5544957,-0.1674910872937636,-45.65625381,-32.97187805,26.69375229,199.2339979,0.00073,-45.11250305,2.0,0.06924,000020,House mouse,000020/sub-761832064/sub-761832064_ses-764922632_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",8.122725,4.1395454,Cluster 1,-1.8725681,9.828708,-8.3085165,19.904436,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/ffc/5f9/ffc5f918-49c1-4b8b-bfe1-1ff5e22f96db,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/b78fcf15-5a45-44cf-a414-a94909abc8a6/,000020/sub-761832064/sub-761832064_ses-764922632_icephys.nwb,8.122725,4.1395454,2,000020/sub-761832064/sub-761832064_ses-764922632_icephys.nwb
001348/sub-1340812489/sub-1340812489_ses-1342973093_icephys.nwb,1.6347291018375605,1.1388941675322493,-81.16004181,0.072241671,-35.43750381,41.9375,269.3689058,0.1003705451175629,-48.78125381,-35.46875,42.25,268.8377148,0.00126,-48.60937881,2.0,0.41376,001348,Macaca nemestrina,001348/sub-1340812489/sub-1340812489_ses-1342973093_icephys.nwb,unknown,Macaca nemestrina,"Soliman, Sherif",20.057377,23.451864,Cluster 7,-3.0289035,1.6591336,-17.240154,-18.852943,https://dandiarchive.org/dandiset/001348,https://dandiarchive.s3.amazonaws.com/blobs/e6d/c4a/e6dc4a01-8155-4de5-a1f1-3d110e80b37b,https://api.dandiarchive.org/api/dandisets/001348/versions/draft/assets/8bf07e59-8c2c-4749-95d9-6a0c9ac13fda/,001348/sub-1340812489/sub-1340812489_ses-1342973093_icephys.nwb,20.057377,23.451864,0,001348/sub-1340812489/sub-1340812489_ses-1342973093_icephys.nwb
000020/sub-902290725/sub-902290725_ses-906695626_icephys.nwb,2.4329653310842674,1.2403604638735355,-65.85695648,0.120379008,-33.91875458,31.27499962,338.1035064,-0.2218487496163563,-45.53750229,-33.78437805,30.15312576,317.3021272,0.00062,-45.02812576,2.0,0.22056,000020,House mouse,000020/sub-902290725/sub-902290725_ses-906695626_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",10.747852,15.260913,Cluster 1,-1.4135376,9.644278,4.0420275,6.2117057,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/8a5/df6/8a5df6b9-e42e-465d-9ca1-21d805acbdc3,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/e74dce46-cbe0-4971-bf90-5893e1d82942/,000020/sub-902290725/sub-902290725_ses-906695626_icephys.nwb,10.747852,15.260913,0,000020/sub-902290725/sub-902290725_ses-906695626_icephys.nwb
000636/sub-907501068/sub-907501068_ses-907597657_icephys.nwb,2.469131206268717,1.2203702076754928,-62.8876152,0.058712456,-37.67499924,46.08750153,353.5583149,-0.0087739243075051,-58.31875229,-37.70875168,46.14250183,348.5025773,0.000988,-58.90125656,5.0,0.16496,000636,Human,000636/sub-907501068/sub-907501068_ses-907597657_icephys.nwb,neocortex,Human,"Lee, Brian",9.362528,-5.8157463,Cluster 0,1.2929158,6.5289583,-1.1093249,-10.44926,https://dandiarchive.org/dandiset/000636,https://dandiarchive.s3.amazonaws.com/blobs/b28/519/b28519a2-2296-41fc-98cc-869c3ca9aa63,https://api.dandiarchive.org/api/dandisets/000636/versions/draft/assets/bff6dd79-8a82-4d0b-bcd7-c18e1d5d7bb1/,000636/sub-907501068/sub-907501068_ses-907597657_icephys.nwb,9.362528,-5.8157463,4,000636/sub-907501068/sub-907501068_ses-907597657_icephys.nwb
001359/sub-1323017636/sub-1323017636_ses-1324833934_icephys.nwb,2.458165584633356,1.6658064279472726,-51.37379074,0.210314423,-28.18750191,41.50000381,307.7717969,-0.0268721464003013,-58.84375381,-28.18750191,41.50000381,307.7717969,0.00094,-58.84375381,1.0,0.8662,001359,Human,001359/sub-1323017636/sub-1323017636_ses-1324833934_icephys.nwb,unknown,Human,"Gonzalez, Limary",10.641143,24.21502,Cluster 13,-6.0351386,0.4588378,-1.3081564,3.6021097,https://dandiarchive.org/dandiset/001359,https://dandiarchive.s3.amazonaws.com/blobs/6ee/3c0/6ee3c03a-2d9b-4c62-8165-c7ce3655ae45,https://api.dandiarchive.org/api/dandisets/001359/versions/draft/assets/efc5d41a-2556-4346-9cea-5056164715bc/,001359/sub-1323017636/sub-1323017636_ses-1324833934_icephys.nwb,10.641143,24.21502,0,001359/sub-1323017636/sub-1323017636_ses-1324833934_icephys.nwb
001464/sub-1402011867/sub-1402011867_ses-1402905624_icephys.nwb,2.2049673867919104,0.993376439243108,-52.89229965,0.431822181,-26.03125191,32.28125,305.3798699,-0.3187587626244127,-55.25000381,-26.03125191,31.5,293.1250619,0.0005,-55.32812881,2.0,0.09756,001464,Human,001464/sub-1402011867/sub-1402011867_ses-1402905624_icephys.nwb,unknown,Human,"Gonzalez, Limary",-5.3735967,19.491964,Cluster 18,-7.0086985,5.396857,23.733316,25.961855,https://dandiarchive.org/dandiset/001464,https://dandiarchive.s3.amazonaws.com/blobs/ed3/2ee/ed32ee31-bafa-46b4-9cdf-8f2407f6f98d,https://api.dandiarchive.org/api/dandisets/001464/versions/draft/assets/3ff667fd-e639-4979-9c59-464670b0adf3/,001464/sub-1402011867/sub-1402011867_ses-1402905624_icephys.nwb,-5.3735967,19.491964,3,001464/sub-1402011867/sub-1402011867_ses-1402905624_icephys.nwb
000008/sub-mouse-AWOAY/sub-mouse-AWOAY_ses-20190829-sample-1_slice-20190829-slice-1_cell-20190829-sample-1_icephys.nwb,2.5107663739975754,1.1958227173814957,-72.40188671,0.031540939,-34.82016549,39.65385631,148.3883677,0.2741578492636798,-48.61449823,-34.82016549,39.65385631,148.3883677,0.00188,-48.61449823,1.666666667,0.36332,000008,House mouse,000008/sub-mouse-AWOAY/sub-mouse-AWOAY_ses-20190829-sample-1_slice-20190829-slice-1_cell-20190829-sample-1_icephys.nwb,motor cortex,House mouse,"Scala, Federico",19.839058,8.090457,Cluster 12,1.8820344,-1.10771,-21.805317,3.7186058,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/f1e/7ff/f1e7ff51-d0b8-4896-91a0-62222928ed0e,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/7c4d5b04-a40d-4aa0-840f-20ec3f94d45c/,000008/sub-mouse-AWOAY/sub-mouse-AWOAY_ses-20190829-sample-1_slice-20190829-slice-1_cell-20190829-sample-1_icephys.nwb,19.839058,8.090457,2,000008/sub-mouse-AWOAY/sub-mouse-AWOAY_ses-20190829-sample-1_slice-20190829-slice-1_cell-20190829-sample-1_icephys.nwb
000020/sub-740370149/sub-740370149_ses-742728308_icephys.nwb,1.954995474563033,1.054095039145197,-80.13793182,0.023445424,-39.85625076,46.73750305,409.6076656,-0.0861861476162833,-44.84375381,-39.85625076,46.73750305,409.6076656,0.00082,-44.84375381,1.0,0.40128,000020,House mouse,000020/sub-740370149/sub-740370149_ses-742728308_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",20.066544,21.947708,Cluster 13,-4.406902,1.392026,-11.581588,-25.116575,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/4b6/67c/4b667c2d-4f2e-4987-878a-2ae4b4c1164f,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/dd61c794-13ab-4742-bf48-ec8a6fff157e/,000020/sub-740370149/sub-740370149_ses-742728308_icephys.nwb,20.066544,21.947708,0,000020/sub-740370149/sub-740370149_ses-742728308_icephys.nwb
000020/sub-712452501/sub-712452501_ses-714673836_icephys.nwb,2.4880658982796504,1.1653183843855497,-63.48067093,0.388835043,-36.03125,41.59375381,384.7934181,-0.1938200260161128,-44.46875381,-36.03125,41.59375381,384.7934181,0.00064,-44.46875381,1.0,0.05978,000020,House mouse,000020/sub-712452501/sub-712452501_ses-714673836_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",2.0371423,15.427071,Cluster 13,-6.6560774,3.5920522,17.246025,12.074127,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/4de/7d3/4de7d36c-7a99-4caa-9ef0-2d66645db608,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/281a1056-e8e4-4378-b25b-dced6356167b/,000020/sub-712452501/sub-712452501_ses-714673836_icephys.nwb,2.0371423,15.427071,3,000020/sub-712452501/sub-712452501_ses-714673836_icephys.nwb
000020/sub-710327154/sub-710327154_ses-712133902_icephys.nwb,2.1358284367182505,0.8339099325632505,-73.57516479,0.061049845,-36.625,16.875,283.0359935,-0.3565473235138126,-55.65625381,-36.625,16.875,283.0359935,0.00044,-55.65625381,1.0,0.02184,000020,House mouse,000020/sub-710327154/sub-710327154_ses-712133902_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",-11.699084,0.6551073,Cluster 15,-1.9162859,13.665441,31.454035,14.480537,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/ea7/77c/ea777c13-5609-4f14-80dd-57573e8008fb,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/5bdc3ddc-f8d9-49ae-ab28-876849060fdf/,000020/sub-710327154/sub-710327154_ses-712133902_icephys.nwb,-11.699084,0.6551073,1,000020/sub-710327154/sub-710327154_ses-712133902_icephys.nwb
000020/sub-689440847/sub-689440847_ses-692068398_icephys.nwb,2.517278185526004,1.4377635756097282,-63.95865631,0.184220523,-35.15625,25.96875,247.5701796,-0.1804560644581313,-49.4375,-35.15625,25.96875,247.5701796,0.00066,-49.4375,1.0,0.08336,000020,House mouse,000020/sub-689440847/sub-689440847_ses-692068398_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",0.8635973,7.6552672,Cluster 15,-3.1406355,11.918521,-0.60824484,21.428074,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/b23/9bb/b239bbff-6e6d-43e5-8b83-3358f3bb83b0,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/b78e1637-a8d7-4a50-867e-b50f66a1b913/,000020/sub-689440847/sub-689440847_ses-692068398_icephys.nwb,0.8635973,7.6552672,1,000020/sub-689440847/sub-689440847_ses-692068398_icephys.nwb
000020/sub-764895460/sub-764895460_ses-767240930_icephys.nwb,2.4644988646943977,1.5442451631514618,-73.33995819,0.047744401,-36.45000076,20.42499924,270.7520552,-0.2518119729937996,-55.38750458,-36.45000076,20.42499924,270.7520552,0.00056,-55.38750458,1.0,0.14252,000020,House mouse,000020/sub-764895460/sub-764895460_ses-767240930_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",-4.3899336,7.0532093,Cluster 15,-3.147665,12.904763,0.9042885,8.529255,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/e0c/282/e0c28201-a78b-43b2-849d-5eeca94044cb,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/9c3c15c5-83c5-4157-a121-0cf7df092806/,000020/sub-764895460/sub-764895460_ses-767240930_icephys.nwb,-4.3899336,7.0532093,1,000020/sub-764895460/sub-764895460_ses-767240930_icephys.nwb
001348/sub-1333949582/sub-1333949582_ses-1335554126_icephys.nwb,2.3121411539884447,1.017074511804687,-61.72916412,0.430786729,-26.03125191,24.0,313.9826326,-0.3979400086720376,-50.53125381,-26.03125191,24.0,313.9826326,0.0004,-50.53125381,1.0,0.00416,001348,Macaca nemestrina,001348/sub-1333949582/sub-1333949582_ses-1335554126_icephys.nwb,unknown,Macaca nemestrina,"Soliman, Sherif",-5.7663217,19.04264,Cluster 13,-7.7185597,4.1589003,20.010105,27.750795,https://dandiarchive.org/dandiset/001348,https://dandiarchive.s3.amazonaws.com/blobs/b07/c32/b07c3234-24d9-4198-b643-e99cc6835fcd,https://api.dandiarchive.org/api/dandisets/001348/versions/draft/assets/aee99557-c5bd-4898-b9d6-eec73d3bef95/,001348/sub-1333949582/sub-1333949582_ses-1335554126_icephys.nwb,-5.7663217,19.04264,3,001348/sub-1333949582/sub-1333949582_ses-1335554126_icephys.nwb
000769/sub-1283839697/sub-1283839697_ses-1285914970_icephys.nwb,2.2244200875815974,1.2508563222081064,-52.96421432,0.294042647,-22.8125,35.71875,244.5738706,-0.1079053973095195,-49.25000381,-22.8125,35.71875,244.5738706,0.00078,-49.25000381,1.0,0.16818,000769,Human,000769/sub-1283839697/sub-1283839697_ses-1285914970_icephys.nwb,unknown,Human,"Soliman, Sherif",0.6226513,20.547712,Cluster 13,-6.271783,3.4954598,5.3227677,24.837698,https://dandiarchive.org/dandiset/000769,https://dandiarchive.s3.amazonaws.com/blobs/fa8/a58/fa8a584e-b21f-450f-86dc-daeffd4cf6d9,https://api.dandiarchive.org/api/dandisets/000769/versions/draft/assets/8bdf0a92-b29f-43f3-8405-f9ef0a6f4510/,000769/sub-1283839697/sub-1283839697_ses-1285914970_icephys.nwb,0.6226513,20.547712,3,000769/sub-1283839697/sub-1283839697_ses-1285914970_icephys.nwb
000008/sub-mouse-UAOAE/sub-mouse-UAOAE_ses-20180828-sample-2_slice-20180828-slice-2_cell-20180828-sample-2_icephys.nwb,2.3530309815445727,1.1987166196996957,-68.50557751,0.044551755,-29.89011444,38.03802282,166.2003148,-0.0362121726544447,-50.13099313,-31.15283988,38.50944589,169.6136106,0.000924444,-49.97565639,15.0,0.15952,000008,House mouse,000008/sub-mouse-UAOAE/sub-mouse-UAOAE_ses-20180828-sample-2_slice-20180828-slice-2_cell-20180828-sample-2_icephys.nwb,motor cortex,House mouse,"Scala, Federico",8.953149,-15.590661,Cluster 11,4.673267,3.1101885,28.983027,24.644289,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/304/1da/3041da37-d7d1-46ca-a2e2-bb7908379b51,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/9f47c097-53f4-4de3-aeda-1cc6c1202a4c/,000008/sub-mouse-UAOAE/sub-mouse-UAOAE_ses-20180828-sample-2_slice-20180828-slice-2_cell-20180828-sample-2_icephys.nwb,8.953149,-15.590661,4,000008/sub-mouse-UAOAE/sub-mouse-UAOAE_ses-20180828-sample-2_slice-20180828-slice-2_cell-20180828-sample-2_icephys.nwb
000142/sub-894511830/sub-894511830_ses-894714260_icephys.nwb,2.468705819251837,1.3421884144801073,-67.8690567,0.225104913,-36.09999847,20.16250038,188.0511838,-0.0177287669604315,-52.43125153,-36.09999847,20.16250038,188.0511838,0.00096,-52.43125153,1.0,0.18382,000142,Human,000142/sub-894511830/sub-894511830_ses-894714260_icephys.nwb,neocortex,Human,"Kalmbach, Brian",2.7685678,2.3573642,Cluster 15,-2.9796245,11.6168785,-11.117177,23.736694,https://dandiarchive.org/dandiset/000142,https://dandiarchive.s3.amazonaws.com/blobs/8ca/d3c/8cad3cd7-90f4-4d1f-a4a0-03a252e9b27c,https://api.dandiarchive.org/api/dandisets/000142/versions/draft/assets/ee029364-bbd4-4c7b-939a-3d2816a9cef7/,000142/sub-894511830/sub-894511830_ses-894714260_icephys.nwb,2.7685678,2.3573642,1,000142/sub-894511830/sub-894511830_ses-894714260_icephys.nwb
000109/sub-805678822/sub-805678822_ses-806155598_icephys.nwb,2.454463936514893,1.50156789710335,-74.28305817,0.049099624,-46.96875,30.81875038,275.8205756,-0.0655015487564322,-56.41875458,-46.96875,30.81875038,275.8205756,0.00086,-56.41875458,1.0,0.57718,000109,Human,000109/sub-805678822/sub-805678822_ses-806155598_icephys.nwb,neocortex,Human,"Chartrand, Thomas",13.887231,25.031286,Cluster 13,-5.552539,0.8998634,-10.971997,4.1724224,https://dandiarchive.org/dandiset/000109,https://dandiarchive.s3.amazonaws.com/blobs/aa6/842/aa68421f-742c-4392-a495-b8eff8917f1f,https://api.dandiarchive.org/api/dandisets/000109/versions/draft/assets/d1d73cad-c042-4bad-b08b-f951e5e81f35/,000109/sub-805678822/sub-805678822_ses-806155598_icephys.nwb,13.887231,25.031286,0,000109/sub-805678822/sub-805678822_ses-806155598_icephys.nwb
000142/sub-949398083/sub-949398083_ses-954260983_icephys.nwb,2.0750905525963703,1.0599998783922822,-65.43789673,0.296950072,-31.33125305,17.63750076,241.599654,-0.2218487496163563,-57.66250229,-31.33125305,17.63750076,241.599654,0.0006,-57.66250229,1.0,0.054,000142,Human,000142/sub-949398083/sub-949398083_ses-954260983_icephys.nwb,neocortex,Human,"Kalmbach, Brian",-4.6693544,18.926502,Cluster 13,-7.960413,3.7134018,17.785812,30.376797,https://dandiarchive.org/dandiset/000142,https://dandiarchive.s3.amazonaws.com/blobs/e5e/572/e5e57226-8aa9-488d-8edd-e82151646edb,https://api.dandiarchive.org/api/dandisets/000142/versions/draft/assets/eccc7daf-8167-4373-852b-23e91d539b10/,000142/sub-949398083/sub-949398083_ses-954260983_icephys.nwb,-4.6693544,18.926502,3,000142/sub-949398083/sub-949398083_ses-954260983_icephys.nwb
000142/sub-879881396/sub-879881396_ses-884958273_icephys.nwb,2.102733262452308,1.509415906142778,-55.6097641,0.410146892,-26.86250114,52.73125458,425.6676246,-0.2218487496163563,-49.31250381,-26.84375,52.59062958,423.1910708,0.0006,-49.15625381,2.0,0.56408,000142,Human,000142/sub-879881396/sub-879881396_ses-884958273_icephys.nwb,neocortex,Human,"Kalmbach, Brian",5.341748,22.529219,Cluster 16,-6.042959,2.345961,24.814554,9.700475,https://dandiarchive.org/dandiset/000142,https://dandiarchive.s3.amazonaws.com/blobs/3e6/792/3e6792c6-8c3e-4f91-9c51-19ba033cec4e,https://api.dandiarchive.org/api/dandisets/000142/versions/draft/assets/6b439cca-3ac0-4ce6-bd22-ce19a53fc36f/,000142/sub-879881396/sub-879881396_ses-884958273_icephys.nwb,5.341748,22.529219,0,000142/sub-879881396/sub-879881396_ses-884958273_icephys.nwb
000020/sub-701146952/sub-701146952_ses-704482085_icephys.nwb,2.3491560570669794,1.373850426219009,-67.32769012,0.274731457,-33.46875381,47.625,413.1018739,-0.2839966563652009,-50.78125381,-33.46875381,47.625,413.1018739,0.00052,-50.78125381,1.0,0.1002,000020,House mouse,000020/sub-701146952/sub-701146952_ses-704482085_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",4.1706805,16.005966,Cluster 15,-4.128077,12.425977,20.877695,7.0030055,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/c1f/b13/c1fb1300-1c81-4d4e-b47f-4386fc531379,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/145ddc7f-e80b-4c0d-af86-b512a05baea2/,000020/sub-701146952/sub-701146952_ses-704482085_icephys.nwb,4.1706805,16.005966,0,000020/sub-701146952/sub-701146952_ses-704482085_icephys.nwb
000035/sub-mouse-NDKCQ/sub-mouse-NDKCQ_ses-20200409-sample-2_slice-20200409-slice-1_cell-20200409-sample-2_icephys.nwb,2.334803723635648,1.14814226846309,-57.5386696,0.144634511,-31.27688169,29.2171482,185.5110319,-0.2218487496163563,-48.15015569,-29.39759754,28.59146474,172.5251119,0.00063,-47.56198358,6.666666667,0.09252,000035,House mouse,000035/sub-mouse-NDKCQ/sub-mouse-NDKCQ_ses-20200409-sample-2_slice-20200409-slice-1_cell-20200409-sample-2_icephys.nwb,motor cortex,House mouse,"Scala, Federico",8.630822,-16.249386,Cluster 11,3.9543087,2.6595662,7.580994,20.164865,https://dandiarchive.org/dandiset/000035,https://dandiarchive.s3.amazonaws.com/blobs/80c/3f9/80c3f963-bd4e-439b-abc7-3ed9c614ca80,https://api.dandiarchive.org/api/dandisets/000035/versions/draft/assets/cf7be2a8-571c-4bb9-9abe-d459a368b506/,000035/sub-mouse-NDKCQ/sub-mouse-NDKCQ_ses-20200409-sample-2_slice-20200409-slice-1_cell-20200409-sample-2_icephys.nwb,8.630822,-16.249386,3,000035/sub-mouse-NDKCQ/sub-mouse-NDKCQ_ses-20200409-sample-2_slice-20200409-slice-1_cell-20200409-sample-2_icephys.nwb
001359/sub-1216137954/sub-1216137954_ses-1217193309_icephys.nwb,2.406540370331305,1.5114417730932816,-54.4465332,0.328857034,-24.93750191,46.40625,202.3759868,0.0644579892269184,-49.375,-24.54687691,45.984375,194.6130155,0.00118,-49.328125,2.0,0.11884,001359,Human,001359/sub-1216137954/sub-1216137954_ses-1217193309_icephys.nwb,unknown,Human,"Gonzalez, Limary",15.801899,5.103863,Cluster 18,-5.8031964,3.7538261,1.6761873,18.615984,https://dandiarchive.org/dandiset/001359,https://dandiarchive.s3.amazonaws.com/blobs/9e6/6dc/9e66dc2c-37f3-4e99-8c43-81a706bf9fec,https://api.dandiarchive.org/api/dandisets/001359/versions/draft/assets/391905b8-e8f1-4817-b006-f0ef43277745/,001359/sub-1216137954/sub-1216137954_ses-1217193309_icephys.nwb,15.801899,5.103863,2,001359/sub-1216137954/sub-1216137954_ses-1217193309_icephys.nwb
000035/sub-mouse-WPOGH/sub-mouse-WPOGH_ses-20200406-sample-27_slice-20200406-slice-5_cell-20200406-sample-27_icephys.nwb,1.9579490845406888,0.7721957283811861,-73.15266288,0.048600671,-31.26981109,10.05152985,151.6535428,-0.2218487496163563,-57.79576302,-32.82962441,10.48714388,159.1742041,0.000568,-58.2731694,8.333333333,0.0594,000035,House mouse,000035/sub-mouse-WPOGH/sub-mouse-WPOGH_ses-20200406-sample-27_slice-20200406-slice-5_cell-20200406-sample-27_icephys.nwb,motor cortex,House mouse,"Scala, Federico",2.2095442,-14.917807,Cluster 11,1.7994205,13.77575,32.64124,27.685587,https://dandiarchive.org/dandiset/000035,https://dandiarchive.s3.amazonaws.com/blobs/d96/c99/d96c99eb-de56-4fcd-95b0-4d0ce6fd16c1,https://api.dandiarchive.org/api/dandisets/000035/versions/draft/assets/c7bc2298-a229-4494-952e-9095db2bd315/,000035/sub-mouse-WPOGH/sub-mouse-WPOGH_ses-20200406-sample-27_slice-20200406-slice-5_cell-20200406-sample-27_icephys.nwb,2.2095442,-14.917807,0,000035/sub-mouse-WPOGH/sub-mouse-WPOGH_ses-20200406-sample-27_slice-20200406-slice-5_cell-20200406-sample-27_icephys.nwb
000008/sub-mouse-ECLYT/sub-mouse-ECLYT_ses-20190218-sample-4_slice-20190218-slice-4_cell-20190218-sample-4_icephys.nwb,2.379960065450364,1.3628451778000337,-66.55066236,0.154530439,-36.59952804,46.68385163,227.5715991,-0.0362121726544447,-46.99977487,-35.37215665,45.91161758,220.0852005,0.00092,-46.1520981,3.333333333,0.0984,000008,House mouse,000008/sub-mouse-ECLYT/sub-mouse-ECLYT_ses-20190218-sample-4_slice-20190218-slice-4_cell-20190218-sample-4_icephys.nwb,motor cortex,House mouse,"Scala, Federico",19.14378,-2.956994,Cluster 11,3.786908,2.1706007,21.284418,5.2131,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/fec/aa4/fecaa422-8e8b-4591-98d9-32de3c6e755f,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/fb1dc867-c984-4139-a7e7-72476b321af7/,000008/sub-mouse-ECLYT/sub-mouse-ECLYT_ses-20190218-sample-4_slice-20190218-slice-4_cell-20190218-sample-4_icephys.nwb,19.14378,-2.956994,2,000008/sub-mouse-ECLYT/sub-mouse-ECLYT_ses-20190218-sample-4_slice-20190218-slice-4_cell-20190218-sample-4_icephys.nwb
000020/sub-805647742/sub-805647742_ses-808285483_icephys.nwb,2.176271685984228,1.3710654782656966,-67.14714813,0.032913752,-35.82500458,40.18124771,363.5482269,-0.3187587626244127,-57.29375458,-33.88750458,38.21249771,334.4176066,0.0005,-56.96250153,2.0,0.09788,000020,House mouse,000020/sub-805647742/sub-805647742_ses-808285483_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",-12.006747,8.369574,Cluster 1,-0.7881328,10.054505,14.800096,-6.026186,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/737/82c/73782c0c-3692-454c-9eaa-385935a4b999,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/a939c683-a795-4d9a-aa63-910ccd01c2f5/,000020/sub-805647742/sub-805647742_ses-808285483_icephys.nwb,-12.006747,8.369574,1,000020/sub-805647742/sub-805647742_ses-808285483_icephys.nwb
000020/sub-746220091/sub-746220091_ses-753654150_icephys.nwb,2.295223546465486,1.4321161946927576,-71.42526245,0.044218294,-38.27500153,34.33124924,339.1866928,-0.2518119729937996,-57.13750458,-38.27500153,34.33124924,339.1866928,0.00056,-57.13750458,1.0,0.12498,000020,House mouse,000020/sub-746220091/sub-746220091_ses-753654150_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",-7.0991125,8.01243,Cluster 15,-3.6282313,13.120603,13.088321,-5.1647596,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/32d/069/32d0692f-29c8-4a77-8036-dd5f1672316e,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/e69244b1-658d-479d-9e8b-9547112d8d7a/,000020/sub-746220091/sub-746220091_ses-753654150_icephys.nwb,-7.0991125,8.01243,1,000020/sub-746220091/sub-746220091_ses-753654150_icephys.nwb
000020/sub-732240501/sub-732240501_ses-738900302_icephys.nwb,2.4391295533306177,1.136861325496343,-47.99881363,0.056921501,-14.24374962,55.77500153,284.9481788,-0.1079053973095195,-27.40625191,-11.80000019,48.80521011,182.9281553,0.000966667,-26.48645973,6.0,0.0819,000020,House mouse,000020/sub-732240501/sub-732240501_ses-738900302_icephys.nwb,visual cortex,House mouse,"Gouwens, Nathan",14.867779,1.0974928,Cluster 5,-2.9644186,8.770169,-17.54874,6.4666977,https://dandiarchive.org/dandiset/000020,https://dandiarchive.s3.amazonaws.com/blobs/c54/2cd/c542cd7e-ad7c-4960-a3d1-32558982d9ea,https://api.dandiarchive.org/api/dandisets/000020/versions/draft/assets/b2f9a869-05a6-4588-b17c-9be7cd1ae82a/,000020/sub-732240501/sub-732240501_ses-738900302_icephys.nwb,14.867779,1.0974928,0,000020/sub-732240501/sub-732240501_ses-738900302_icephys.nwb
001625/sub-1426719045/sub-1426719045_ses-1428421750_icephys.nwb,2.0339259674405223,1.230741869142327,-56.00155258,0.398981392,-30.12500191,57.06250381,437.215324,0.0253058652647702,-49.84375,-29.92187691,56.59375381,424.830076,0.00109,-49.59375,2.0,0.29512,001625,Human,001625/sub-1426719045/sub-1426719045_ses-1428421750_icephys.nwb,unknown,Human,"Gonzalez, Limary",3.7072597,19.582672,Cluster 9,-5.7561793,3.0531957,6.1710997,-5.948786,https://dandiarchive.org/dandiset/001625,https://dandiarchive.s3.amazonaws.com/blobs/c8f/5d1/c8f5d11f-e755-477b-8b51-55598e490802,https://api.dandiarchive.org/api/dandisets/001625/versions/draft/assets/81f6ac5f-21f7-40fd-a71d-832f3201e709/,001625/sub-1426719045/sub-1426719045_ses-1428421750_icephys.nwb,3.7072597,19.582672,3,001625/sub-1426719045/sub-1426719045_ses-1428421750_icephys.nwb
