specimen_id,input_resistance,tau,v_baseline,sag_nearest_minus_100,sag_measured_at,rheobase_i,fi_linear_fit_slope,ap_1_threshold_v_0_long_square,ap_1_peak_v_0_long_square,ap_1_upstroke_0_long_square,ap_1_downstroke_0_long_square,ap_1_upstroke_downstroke_ratio_0_long_square,ap_1_width_0_long_square,ap_1_fast_trough_v_0_long_square,ap_mean_threshold_v_0_long_square,ap_mean_peak_v_0_long_square,ap_mean_upstroke_0_long_square,ap_mean_downstroke_0_long_square,ap_mean_upstroke_downstroke_ratio_0_long_square,ap_mean_width_0_long_square,ap_mean_fast_trough_v_0_long_square,avg_rate_0_long_square,latency_0_long_square,stimulus_amplitude_0_long_square,fi_sqrt_fit_Ic,stimulus_name,sweeps_used,dandiset label,created,species,specimen_id,id_full,dandiset_id,age,subject_id,cell_id,brain_region,species_meta,filepath,contributor,umap X,umap Y,pca X,pca Y,GMM cluster label,supervised umap X,supervised umap Y,norm umap X,norm umap Y,dandiset_link,file_link,meta_data_link
000008/sub-mouse-EUNBK/sub-mouse-EUNBK_ses-20190516-sample-2_slice-20190516-slice-2_cell-20190516-sample-2_icephys.nwb,284.2571959,0.023377888,-54.90150965,0.092044839,-97.22799808,60,-0.033687584,-25.57694912,64.68463689,196.0324012,-77.6590339,2.524270408,0.00132,-39.75591063,-25.57694912,64.68463689,196.0324012,-77.6590339,2.524270408,0.00132,-39.75591063,1.666666667,0.11136,60,601.7104628,no description,[12 13 14 ... 48 49 50],8,2020-03-17 18:20:55.694000+00:00,House mouse,000008/sub-mouse-EUNBK/sub-mouse-EUNBK_ses-20190516-sample-2_slice-20190516-slice-2_cell-20190516-sample-2_icephys.nwb,000008/000008/sub-mouse-EUNBK/sub-mouse-EUNBK_ses-20190516-sample-2_slice-20190516-slice-2_cell-20190516-sample-2_icephys.nwb,8,144,mouse_EUNBK,20190516_sample_2,motor cortex,House mouse,sub-mouse-EUNBK/sub-mouse-EUNBK_ses-20190516-sample-2_slice-20190516-slice-2_cell-20190516-sample-2_icephys.nwb,"Scala, Federico",17.75262,1.6192307,-0.778282931,2.974079275,12,2.6154087,-0.85913223,6.548417,7.452105,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/1c0/cb5/1c0cb55a-d376-411c-a591-b99a0c4f4ee0,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/7fe90a60-22af-478c-8b04-c54d73016a1b/
000008/sub-mouse-EUNBK/sub-mouse-EUNBK_ses-20190516-sample-6_slice-20190516-slice-6_cell-20190516-sample-6_icephys.nwb,468.127355,0.052215943,-53.86588865,0.001168003,-102.8210595,40,-0.014133298,-34.01083499,51.85132474,172.7498292,-76.65200786,2.253689552,0.00136,-49.06414077,-31.14149937,47.80795611,146.65019,-67.72980951,2.162520408,0.001453333,-48.03142014,10,0.01348,40,974.6077481,no description,[11 12 13 ... 76 77 78],8,2020-03-17 18:20:55.694000+00:00,House mouse,000008/sub-mouse-EUNBK/sub-mouse-EUNBK_ses-20190516-sample-6_slice-20190516-slice-6_cell-20190516-sample-6_icephys.nwb,000008/000008/sub-mouse-EUNBK/sub-mouse-EUNBK_ses-20190516-sample-6_slice-20190516-slice-6_cell-20190516-sample-6_icephys.nwb,8,144,mouse_EUNBK,20190516_sample_6,motor cortex,House mouse,sub-mouse-EUNBK/sub-mouse-EUNBK_ses-20190516-sample-6_slice-20190516-slice-6_cell-20190516-sample-6_icephys.nwb,"Scala, Federico",14.393482,-7.2180037,3.006456622,2.29030886,8,5.132327,1.0283778,-7.946053,14.454455,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/fb3/a7f/fb3a7f47-248d-46a9-8aec-28d2f48b4dc7,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/4d36f0e6-928d-4f92-b20b-d46a85776528/
000008/sub-mouse-EUNBK/sub-mouse-EUNBK_ses-20190516-sample-3_slice-20190516-slice-3_cell-20190516-sample-3_icephys.nwb,157.4639976,0.00481567,-58.85995328,0.074558173,-85.34541726,100,-0.057090191,-30.47694266,33.41641277,103.1094221,-58.50009147,1.762551468,0.00132,-38.16205263,-28.7294606,32.9725753,95.48331819,-49.03379326,1.956137822,0.001474286,-37.34921664,11.66666667,0.06388,100,497.999367,no description,[14 15 16 ... 45 47 48],8,2020-03-17 18:20:55.694000+00:00,House mouse,000008/sub-mouse-EUNBK/sub-mouse-EUNBK_ses-20190516-sample-3_slice-20190516-slice-3_cell-20190516-sample-3_icephys.nwb,000008/000008/sub-mouse-EUNBK/sub-mouse-EUNBK_ses-20190516-sample-3_slice-20190516-slice-3_cell-20190516-sample-3_icephys.nwb,8,144,mouse_EUNBK,20190516_sample_3,motor cortex,House mouse,sub-mouse-EUNBK/sub-mouse-EUNBK_ses-20190516-sample-3_slice-20190516-slice-3_cell-20190516-sample-3_icephys.nwb,"Scala, Federico",16.182364,-6.087778,3.79711822,2.549472199,8,5.042724,0.9007377,-23.669786,13.154032,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/c54/2da/c542dafe-f9fd-4962-babf-4d67e96f557f,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/3cc96de2-52bc-4edc-8e5f-89015d2bfb66/
000008/sub-mouse-EUEJJ/sub-mouse-EUEJJ_ses-20190507-sample-5_slice-20190507-slice-5_cell-20190507-sample-5_icephys.nwb,558.2081527,0.019325335,-65.06260607,0.021603254,-101.1798382,40,-0.02780687,-37.22029924,51.99574307,230.0392425,-113.4837183,2.027068252,0.00092,-45.22480443,-31.96432972,43.91822419,174.1147493,-86.39940584,2.016078806,0.001058462,-43.09441035,21.66666667,0.00876,40,655.814531,no description,[11 12 13 ... 55 56 58],8,2020-03-17 18:20:55.694000+00:00,House mouse,000008/sub-mouse-EUEJJ/sub-mouse-EUEJJ_ses-20190507-sample-5_slice-20190507-slice-5_cell-20190507-sample-5_icephys.nwb,000008/000008/sub-mouse-EUEJJ/sub-mouse-EUEJJ_ses-20190507-sample-5_slice-20190507-slice-5_cell-20190507-sample-5_icephys.nwb,8,115,mouse_EUEJJ,20190507_sample_5,motor cortex,House mouse,sub-mouse-EUEJJ/sub-mouse-EUEJJ_ses-20190507-sample-5_slice-20190507-slice-5_cell-20190507-sample-5_icephys.nwb,"Scala, Federico",12.536546,-11.552323,7.922650963,1.85687021,8,5.7529035,1.8468171,5.634141,12.58402,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/185/a38/185a383e-c93a-413e-8ee9-a0e73ff19575,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/1fd06b51-0012-4be1-8ffe-d52d42832288/
000008/sub-mouse-EUEJJ/sub-mouse-EUEJJ_ses-20190507-sample-6_slice-20190507-slice-6_cell-20190507-sample-6_icephys.nwb,450.7605359,0.028937372,-66.52539053,0.054473301,-101.2311131,40,-0.007974421,-42.44070128,44.4852151,199.6687511,-120.9710082,1.650550443,0.00092,-51.16197094,-34.82215963,28.48845813,108.8590463,-66.76944784,1.630250672,0.001288,-46.38194442,16.66666667,0.0174,40,668.4689341,no description,[11 12 13 ... 55 56 61],8,2020-03-17 18:20:55.694000+00:00,House mouse,000008/sub-mouse-EUEJJ/sub-mouse-EUEJJ_ses-20190507-sample-6_slice-20190507-slice-6_cell-20190507-sample-6_icephys.nwb,000008/000008/sub-mouse-EUEJJ/sub-mouse-EUEJJ_ses-20190507-sample-6_slice-20190507-slice-6_cell-20190507-sample-6_icephys.nwb,8,115,mouse_EUEJJ,20190507_sample_6,motor cortex,House mouse,sub-mouse-EUEJJ/sub-mouse-EUEJJ_ses-20190507-sample-6_slice-20190507-slice-6_cell-20190507-sample-6_icephys.nwb,"Scala, Federico",11.415948,-10.870909,5.921795746,1.34633141,8,5.5537643,1.6162238,1.3419602,14.116684,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/dab/669/dab66911-7528-40cf-bba0-4568b02a99fc,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/fa8b2e0f-d0ab-465b-be57-19ce7f4f0479/
000008/sub-mouse-EUEJJ/sub-mouse-EUEJJ_ses-20190507-sample-4_slice-20190507-slice-4_cell-20190507-sample-4_icephys.nwb,459.5958814,0.023806914,-69.63428228,0.010282478,-101.9548997,60,-0.031696614,-29.51664105,47.49159515,189.5164099,-72.51182423,2.613593189,0.00108,-31.92098811,-24.18476008,39.34931383,142.4751011,-48.78390065,3.014933247,0.00144,-31.42669611,8.333333333,0.0798,60,527.767805,no description,[12 13 14 ... 43 44 46],8,2020-03-17 18:20:55.694000+00:00,House mouse,000008/sub-mouse-EUEJJ/sub-mouse-EUEJJ_ses-20190507-sample-4_slice-20190507-slice-4_cell-20190507-sample-4_icephys.nwb,000008/000008/sub-mouse-EUEJJ/sub-mouse-EUEJJ_ses-20190507-sample-4_slice-20190507-slice-4_cell-20190507-sample-4_icephys.nwb,8,115,mouse_EUEJJ,20190507_sample_4,motor cortex,House mouse,sub-mouse-EUEJJ/sub-mouse-EUEJJ_ses-20190507-sample-4_slice-20190507-slice-4_cell-20190507-sample-4_icephys.nwb,"Scala, Federico",16.922663,-3.814321,2.211640713,3.17540248,8,4.741148,0.6190489,-8.5146265,12.356234,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/9c4/926/9c4926e1-d776-4bd5-80f4-bf4729f7f7d7,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/b0c238b2-2c04-43a8-bebb-04e0ff435af2/
000008/sub-mouse-EUEJJ/sub-mouse-EUEJJ_ses-20190507-sample-3_slice-20190507-slice-3_cell-20190507-sample-3_icephys.nwb,202.1161839,0.013825324,-71.29199109,0.053821694,-99.08235818,120,-0.035832111,-39.25402462,35.57289764,111.2904737,-56.63836883,1.964930771,0.00144,-42.31705889,-36.72296678,37.2744066,106.3434744,-55.54303787,1.914328148,0.001533333,-42.36155997,5,0.04412,120,566.392487,no description,[15 16 17 ... 44 45 46],8,2020-03-17 18:20:55.694000+00:00,House mouse,000008/sub-mouse-EUEJJ/sub-mouse-EUEJJ_ses-20190507-sample-3_slice-20190507-slice-3_cell-20190507-sample-3_icephys.nwb,000008/000008/sub-mouse-EUEJJ/sub-mouse-EUEJJ_ses-20190507-sample-3_slice-20190507-slice-3_cell-20190507-sample-3_icephys.nwb,8,115,mouse_EUEJJ,20190507_sample_3,motor cortex,House mouse,sub-mouse-EUEJJ/sub-mouse-EUEJJ_ses-20190507-sample-3_slice-20190507-slice-3_cell-20190507-sample-3_icephys.nwb,"Scala, Federico",19.347446,-3.8047466,1.024973561,1.772543295,8,5.000676,0.20646696,-21.596394,14.764106,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/3ac/f83/3acf838b-ee16-4499-a207-76148c2f7c69,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/52d95dc7-e0aa-4924-83c0-d1dc45d2a852/
000008/sub-mouse-EUEJJ/sub-mouse-EUEJJ_ses-20190507-sample-2_slice-20190507-slice-2_cell-20190507-sample-2_icephys.nwb,242.5308526,0.020359719,-58.57622906,0.252007505,-97.90842235,100,-0.025528118,-30.68853542,50.53512007,199.4509188,-113.4562187,1.757954928,0.00092,-40.65823555,-28.80912988,48.34595881,183.7654511,-104.181249,1.763957937,0.000933333,-38.63054079,10,0.08996,100,934.5732198,no description,[14 15 16 ... 76 77 78],8,2020-03-17 18:20:55.694000+00:00,House mouse,000008/sub-mouse-EUEJJ/sub-mouse-EUEJJ_ses-20190507-sample-2_slice-20190507-slice-2_cell-20190507-sample-2_icephys.nwb,000008/000008/sub-mouse-EUEJJ/sub-mouse-EUEJJ_ses-20190507-sample-2_slice-20190507-slice-2_cell-20190507-sample-2_icephys.nwb,8,115,mouse_EUEJJ,20190507_sample_2,motor cortex,House mouse,sub-mouse-EUEJJ/sub-mouse-EUEJJ_ses-20190507-sample-2_slice-20190507-slice-2_cell-20190507-sample-2_icephys.nwb,"Scala, Federico",13.922424,-7.1771617,2.782182416,2.067856258,11,4.2489634,2.2686539,16.044521,18.49583,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/7f8/872/7f88720c-4eea-42b1-bba2-f5fb602d7382,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/c301c813-84a1-496f-a029-ff6bcca0a246/
000008/sub-mouse-EOYBJ/sub-mouse-EOYBJ_ses-20190425-sample-1_slice-20190425-slice-1_cell-20190425-sample-1_icephys.nwb,161.6626233,0.013546051,-66.26186795,0.06667552,-99.55815971,160,-0.0375,-39.82153535,55.24461716,178.2647632,-41.95276468,4.249177963,0.0018,-37.19926253,-38.55239786,54.1196391,166.5815426,-38.87256938,4.288434297,0.00194,-38.16336393,3.333333333,0.047,160,542.3912592,no description,[17 18 19 ... 39 40 41],8,2020-03-17 18:20:55.694000+00:00,House mouse,000008/sub-mouse-EOYBJ/sub-mouse-EOYBJ_ses-20190425-sample-1_slice-20190425-slice-1_cell-20190425-sample-1_icephys.nwb,000008/000008/sub-mouse-EOYBJ/sub-mouse-EOYBJ_ses-20190425-sample-1_slice-20190425-slice-1_cell-20190425-sample-1_icephys.nwb,8,121,mouse_EOYBJ,20190425_sample_1,motor cortex,House mouse,sub-mouse-EOYBJ/sub-mouse-EOYBJ_ses-20190425-sample-1_slice-20190425-slice-1_cell-20190425-sample-1_icephys.nwb,"Scala, Federico",21.256248,-1.127867,0.154414407,2.424506971,8,4.748862,-0.08787439,-11.696648,-9.484563,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/c5d/729/c5d7298a-fa48-4398-91f9-cc579ec3dd4d,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/d387c53e-34c2-47cb-b5fd-87bc5c8967ec/
000008/sub-mouse-EOYBJ/sub-mouse-EOYBJ_ses-20190425-sample-7_slice-20190425-slice-7_cell-20190425-sample-7_icephys.nwb,141.6241378,0.013093068,-74.19726949,0.057316582,-100.1668572,200,-0.025676992,-28.788995,56.82383105,201.9164359,-62.45140781,3.233176688,0.00132,-37.64401376,-28.788995,56.82383105,201.9164359,-62.45140781,3.233176688,0.00132,-37.64401376,1.666666667,0.07336,200,1062.794884,no description,[19 20 21 ... 75 76 77],8,2020-03-17 18:20:55.694000+00:00,House mouse,000008/sub-mouse-EOYBJ/sub-mouse-EOYBJ_ses-20190425-sample-7_slice-20190425-slice-7_cell-20190425-sample-7_icephys.nwb,000008/000008/sub-mouse-EOYBJ/sub-mouse-EOYBJ_ses-20190425-sample-7_slice-20190425-slice-7_cell-20190425-sample-7_icephys.nwb,8,121,mouse_EOYBJ,20190425_sample_7,motor cortex,House mouse,sub-mouse-EOYBJ/sub-mouse-EOYBJ_ses-20190425-sample-7_slice-20190425-slice-7_cell-20190425-sample-7_icephys.nwb,"Scala, Federico",21.303837,2.084629,-0.647643751,2.260409924,12,2.6976504,-1.146219,-3.7436206,-17.68283,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/36b/9a8/36b9a817-f7ea-4e30-8502-337330b319f3,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/20d6c62f-0e48-41ff-86ce-d57704246ba4/
000008/sub-mouse-EOYBJ/sub-mouse-EOYBJ_ses-20190425-sample-8_slice-20190425-slice-8_cell-20190425-sample-8_icephys.nwb,302.8444946,0.015056478,-79.88756167,0.070126452,-97.34357893,100,-0.026137622,-43.2930626,49.8087965,203.9260373,-58.01704303,3.514933313,0.00148,-50.07539317,-35.54258185,44.68318882,150.8314016,-47.99751317,3.134330217,0.00176,-47.26392279,10,0.03356,100,623.1703295,no description,[14 15 16 ... 54 55 56],8,2020-03-17 18:20:55.694000+00:00,House mouse,000008/sub-mouse-EOYBJ/sub-mouse-EOYBJ_ses-20190425-sample-8_slice-20190425-slice-8_cell-20190425-sample-8_icephys.nwb,000008/000008/sub-mouse-EOYBJ/sub-mouse-EOYBJ_ses-20190425-sample-8_slice-20190425-slice-8_cell-20190425-sample-8_icephys.nwb,8,121,mouse_EOYBJ,20190425_sample_8,motor cortex,House mouse,sub-mouse-EOYBJ/sub-mouse-EOYBJ_ses-20190425-sample-8_slice-20190425-slice-8_cell-20190425-sample-8_icephys.nwb,"Scala, Federico",18.340948,-5.263165,3.071848935,1.420043997,8,5.2951407,0.72851187,-4.813621,-4.6670814,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/6f8/d4b/6f8d4be7-35fb-442a-a572-1e545d68f2ee,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/cb37eb96-f53f-464f-90fc-199421c14952/
000008/sub-mouse-EOYBJ/sub-mouse-EOYBJ_ses-20190425-sample-6_slice-20190425-slice-6_cell-20190425-sample-6_icephys.nwb,344.6611017,0.033505337,-76.22744286,0.093482338,-97.52964973,40,-0.01448162,-44.07304153,45.00517622,202.7992861,-103.9282293,1.95133976,0.00104,-57.17963353,-41.08740576,40.92662223,177.5395125,-89.80484305,1.978108835,0.00113,-55.4070035,6.666666667,0.17812,40,1144.850598,no description,[11 12 13 ... 76 77 78],8,2020-03-17 18:20:55.694000+00:00,House mouse,000008/sub-mouse-EOYBJ/sub-mouse-EOYBJ_ses-20190425-sample-6_slice-20190425-slice-6_cell-20190425-sample-6_icephys.nwb,000008/000008/sub-mouse-EOYBJ/sub-mouse-EOYBJ_ses-20190425-sample-6_slice-20190425-slice-6_cell-20190425-sample-6_icephys.nwb,8,121,mouse_EOYBJ,20190425_sample_6,motor cortex,House mouse,sub-mouse-EOYBJ/sub-mouse-EOYBJ_ses-20190425-sample-6_slice-20190425-slice-6_cell-20190425-sample-6_icephys.nwb,"Scala, Federico",9.778512,-8.307742,1.441781029,0.541844888,8,5.345721,0.7219801,8.7578335,4.8398967,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/fc4/a03/fc4a03a5-6630-40f5-9a58-7b19d3a683d2,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/34240b7f-d0d1-452e-9f66-59a041d5f137/
000008/sub-mouse-EOYBJ/sub-mouse-EOYBJ_ses-20190425-sample-4_slice-20190425-slice-4_cell-20190425-sample-4_icephys.nwb,174.6647432,0.006280241,-95.97029956,0.153343778,-100.4318297,220,-0.027192148,-35.82010791,56.24094605,191.2885047,-59.04512202,3.239700389,0.00144,-41.41275212,-31.17356785,51.83714405,152.3000646,-48.67836916,3.135140113,0.001672,-37.81114295,8.333333333,0.04296,220,506.9693133,no description,[20 21 22 ... 49 50 52],8,2020-03-17 18:20:55.694000+00:00,House mouse,000008/sub-mouse-EOYBJ/sub-mouse-EOYBJ_ses-20190425-sample-4_slice-20190425-slice-4_cell-20190425-sample-4_icephys.nwb,000008/000008/sub-mouse-EOYBJ/sub-mouse-EOYBJ_ses-20190425-sample-4_slice-20190425-slice-4_cell-20190425-sample-4_icephys.nwb,8,121,mouse_EOYBJ,20190425_sample_4,motor cortex,House mouse,sub-mouse-EOYBJ/sub-mouse-EOYBJ_ses-20190425-sample-4_slice-20190425-slice-4_cell-20190425-sample-4_icephys.nwb,"Scala, Federico",18.169376,-4.8456955,2.296812834,1.992012931,8,5.0279317,0.25758335,-10.705794,-13.835108,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/50b/328/50b32889-65a4-4e21-b92a-d64bf61fdf23,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/d2097ecc-5faa-4690-be58-6f8e97741811/
000008/sub-mouse-EODLM/sub-mouse-EODLM_ses-20190925-sample-3_slice-20190925-slice-3_cell-20190925-sample-3_icephys.nwb,181.1744645,0.015698565,-53.51877965,0.037720603,-89.54446763,140,-0.025717646,-25.42238124,55.06216735,214.5160044,-112.7988565,1.901756906,0.00088,-35.29385477,-24.61155131,54.64227684,208.6121581,-111.3139986,1.873713279,0.00088,-34.79397483,3.333333333,0.10084,140,974.7470399,no description,[16 17 18 ... 76 77 78],8,2020-03-17 18:20:55.694000+00:00,House mouse,000008/sub-mouse-EODLM/sub-mouse-EODLM_ses-20190925-sample-3_slice-20190925-slice-3_cell-20190925-sample-3_icephys.nwb,000008/000008/sub-mouse-EODLM/sub-mouse-EODLM_ses-20190925-sample-3_slice-20190925-slice-3_cell-20190925-sample-3_icephys.nwb,8,129,mouse_EODLM,20190925_sample_3,motor cortex,House mouse,sub-mouse-EODLM/sub-mouse-EODLM_ses-20190925-sample-3_slice-20190925-slice-3_cell-20190925-sample-3_icephys.nwb,"Scala, Federico",18.53188,3.4970899,-0.020184435,2.454007601,11,3.7754872,0.54374796,29.333437,18.237812,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/428/9a8/4289a84e-e088-42fc-993e-cd1b2ec94ea8,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/9ef781d6-25ba-4584-a82e-9fc6a8241cf4/
000008/sub-mouse-EODLM/sub-mouse-EODLM_ses-20190925-sample-6_slice-20190925-slice-6_cell-20190925-sample-6_icephys.nwb,89.24663067,0.005820491,-50.30294514,0.074874661,-67.56483763,220,0.072681668,-25.57709441,43.43340546,218.1510497,-205.4990486,1.0615672,0.0006,-41.08115286,-23.17824401,42.60417819,204.2916564,-195.3394136,1.045235612,0.000613333,-40.289366,5,0.01332,220,-174.7879451,no description,[20 21 22 ... 76 77 78],8,2020-03-17 18:20:55.694000+00:00,House mouse,000008/sub-mouse-EODLM/sub-mouse-EODLM_ses-20190925-sample-6_slice-20190925-slice-6_cell-20190925-sample-6_icephys.nwb,000008/000008/sub-mouse-EODLM/sub-mouse-EODLM_ses-20190925-sample-6_slice-20190925-slice-6_cell-20190925-sample-6_icephys.nwb,8,129,mouse_EODLM,20190925_sample_6,motor cortex,House mouse,sub-mouse-EODLM/sub-mouse-EODLM_ses-20190925-sample-6_slice-20190925-slice-6_cell-20190925-sample-6_icephys.nwb,"Scala, Federico",19.07236,3.9936166,0.928243653,0.914004126,11,3.914945,2.231408,38.349827,17.149715,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/387/cb7/387cb7c7-75b6-4064-8e44-1230bb9911c0,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/8f6ac8ad-e890-492e-ab96-747be8f6e6f4/
000008/sub-mouse-EODLM/sub-mouse-EODLM_ses-20190925-sample-5_slice-20190925-slice-5_cell-20190925-sample-5_icephys.nwb,178.9688691,0.015456274,-45.9551398,0.137934592,-80.53512871,60,-0.026917551,-26.54918842,41.2575081,173.2748241,-122.5584498,1.413813771,0.00088,-45.73081806,-26.16591689,40.57808593,166.7220719,-119.5277443,1.394644954,0.00088,-44.71977303,5,0.05092,60,1084.053175,no description,[12 13 14 ... 76 77 78],8,2020-03-17 18:20:55.694000+00:00,House mouse,000008/sub-mouse-EODLM/sub-mouse-EODLM_ses-20190925-sample-5_slice-20190925-slice-5_cell-20190925-sample-5_icephys.nwb,000008/000008/sub-mouse-EODLM/sub-mouse-EODLM_ses-20190925-sample-5_slice-20190925-slice-5_cell-20190925-sample-5_icephys.nwb,8,129,mouse_EODLM,20190925_sample_5,motor cortex,House mouse,sub-mouse-EODLM/sub-mouse-EODLM_ses-20190925-sample-5_slice-20190925-slice-5_cell-20190925-sample-5_icephys.nwb,"Scala, Federico",15.200165,-3.1780276,0.859743261,1.556578181,11,3.891739,2.231646,20.000158,26.302366,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/5b1/cfb/5b1cfba4-a229-41df-bc07-90adbff6afd6,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/42babe62-9cd9-4384-b97c-02f2c3717410/
000008/sub-mouse-EODLM/sub-mouse-EODLM_ses-20190925-sample-7_slice-20190925-slice-7_cell-20190925-sample-7_icephys.nwb,414.3093526,0.024135116,-64.28140981,0.143432713,-99.81703013,60,-0.014197063,-35.04029289,40.26424885,169.3867113,-82.93942712,2.042294205,0.00112,-52.1973893,-32.03370189,38.95875253,149.4640723,-79.83285762,1.86993818,0.00118,-50.97404867,6.666666667,0.0644,60,1021.798735,no description,[12 13 14 ... 76 77 78],8,2020-03-17 18:20:55.694000+00:00,House mouse,000008/sub-mouse-EODLM/sub-mouse-EODLM_ses-20190925-sample-7_slice-20190925-slice-7_cell-20190925-sample-7_icephys.nwb,000008/000008/sub-mouse-EODLM/sub-mouse-EODLM_ses-20190925-sample-7_slice-20190925-slice-7_cell-20190925-sample-7_icephys.nwb,8,129,mouse_EODLM,20190925_sample_7,motor cortex,House mouse,sub-mouse-EODLM/sub-mouse-EODLM_ses-20190925-sample-7_slice-20190925-slice-7_cell-20190925-sample-7_icephys.nwb,"Scala, Federico",13.159434,-8.108928,1.610847859,1.212217665,11,4.0076356,2.1759086,-0.5513482,19.409237,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/876/05c/87605cdc-5007-405f-8999-3fddc2b96a51,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/a1830608-ce6f-4974-a2c1-55e214fa9abf/
000008/sub-mouse-EODLM/sub-mouse-EODLM_ses-20190925-sample-4_slice-20190925-slice-4_cell-20190925-sample-4_icephys.nwb,348.3298793,0.036296383,-61.38945379,0.028385251,-98.06713462,60,-0.028604055,-30.59153073,61.83790788,211.2752646,-47.5738715,4.440993721,0.00184,-40.21048918,-29.83611263,60.29160817,198.6206583,-43.5339627,4.568244678,0.001906667,-38.90437757,5,0.11808,60,587.4238955,no description,[12 13 14 ... 42 43 44],8,2020-03-17 18:20:55.694000+00:00,House mouse,000008/sub-mouse-EODLM/sub-mouse-EODLM_ses-20190925-sample-4_slice-20190925-slice-4_cell-20190925-sample-4_icephys.nwb,000008/000008/sub-mouse-EODLM/sub-mouse-EODLM_ses-20190925-sample-4_slice-20190925-slice-4_cell-20190925-sample-4_icephys.nwb,8,129,mouse_EODLM,20190925_sample_4,motor cortex,House mouse,sub-mouse-EODLM/sub-mouse-EODLM_ses-20190925-sample-4_slice-20190925-slice-4_cell-20190925-sample-4_icephys.nwb,"Scala, Federico",18.385752,-1.1295843,0.616904222,3.354259656,8,4.593821,0.22198069,-6.972784,-3.5410166,https://dandiarchive.org/dandiset/000008,https://dandiarchive.s3.amazonaws.com/blobs/a85/797/a85797f9-94ad-49d9-a56b-40c1a55c1182,https://api.dandiarchive.org/api/dandisets/000008/versions/draft/assets/18e4dbbf-24de-4f6d-a327-cf11fea50bd1/
